# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	94257	95618	-	WP_182343937.1	WP_182343937.1		DUF3631 domain-containing protein			F0Q04_RS00425	1362	453	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	96442	96594	-							F0Q04_RS00430	153		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	96442	96594	-	WP_182343939.1	WP_182343939.1		hypothetical protein			F0Q04_RS00430	153	50	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	96613	96789	-							F0Q04_RS00435	177		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	96613	96789	-	WP_182343941.1	WP_182343941.1		hypothetical protein			F0Q04_RS00435	177	58	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	96786	97235	-							F0Q04_RS00440	450		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	96786	97235	-	WP_182343943.1	WP_182343943.1		hypothetical protein			F0Q04_RS00440	450	149	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	97354	97716	-							F0Q04_RS00445	363		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	97354	97716	-	WP_182343945.1	WP_182343945.1		hypothetical protein			F0Q04_RS00445	363	120	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	97808	98413	-							F0Q04_RS00450	606		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	97808	98413	-	WP_182343947.1	WP_182343947.1		hypothetical protein			F0Q04_RS00450	606	201	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	98434	98907	-							F0Q04_RS00455	474		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	98434	98907	-	WP_182343949.1	WP_182343949.1		DUF3784 domain-containing protein			F0Q04_RS00455	474	157	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	98909	99292	-							F0Q04_RS00460	384		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	98909	99292	-	WP_182343950.1	WP_182343950.1		DUF4177 domain-containing protein			F0Q04_RS00460	384	127	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	99579	99815	+							F0Q04_RS00465	237		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	99579	99815	+	WP_182343952.1	WP_182343952.1		helix-turn-helix domain-containing protein			F0Q04_RS00465	237	78	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	100027	100350	+							F0Q04_RS00470	324		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	100027	100350	+	WP_182343954.1	WP_182343954.1		helix-turn-helix domain-containing protein			F0Q04_RS00470	324	107	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	100378	101667	+							F0Q04_RS00475	1290		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	100378	101667	+	WP_182343956.1	WP_182343956.1		arsenic transporter			F0Q04_RS00475	1290	429	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	101693	102124	+					arsC		F0Q04_RS00480	432		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	101693	102124	+	WP_182343959.1	WP_182343959.1		arsenate reductase (glutaredoxin)	arsC		F0Q04_RS00480	432	143	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	102111	102827	+					arsH		F0Q04_RS00485	717		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	102111	102827	+	WP_232539622.1	WP_232539622.1		arsenical resistance protein ArsH	arsH		F0Q04_RS00485	717	238	
gene	tRNA	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	103029	103104	-							F0Q04_RS00490	76		
tRNA		GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	103029	103104	-				tRNA-Phe			F0Q04_RS00490	76		anticodon=GAA
gene	tRNA	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	103203	103278	-							F0Q04_RS00495	76		
tRNA		GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	103203	103278	-				tRNA-Phe			F0Q04_RS00495	76		anticodon=GAA
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	103331	104023	-							F0Q04_RS00500	693		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	103331	104023	-	WP_182343962.1	WP_182343962.1		response regulator			F0Q04_RS00500	693	230	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	104063	106330	-							F0Q04_RS00505	2268		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	104063	106330	-	WP_116927808.1	WP_116927808.1		ATP-binding protein			F0Q04_RS00505	2268	755	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	106351	106947	-							F0Q04_RS00510	597		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	106351	106947	-	WP_165841254.1	WP_165841254.1		DUF4390 domain-containing protein			F0Q04_RS00510	597	198	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	106958	108367	-					rsmB		F0Q04_RS00515	1410		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	106958	108367	-	WP_182343965.1	WP_182343965.1		16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	rsmB		F0Q04_RS00515	1410	469	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	108651	112880	-					rpoC		F0Q04_RS00520	4230		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	108651	112880	-	WP_116927795.1	WP_116927795.1		DNA-directed RNA polymerase subunit beta'	rpoC		F0Q04_RS00520	4230	1409	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	112900	117012	-					rpoB		F0Q04_RS00525	4113		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	112900	117012	-	WP_182343967.1	WP_182343967.1		DNA-directed RNA polymerase subunit beta	rpoB		F0Q04_RS00525	4113	1370	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	117283	117657	-					rplL		F0Q04_RS00530	375		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	117283	117657	-	WP_021025386.1	WP_021025386.1		50S ribosomal protein L7/L12	rplL		F0Q04_RS00530	375	124	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	117695	118213	-					rplJ		F0Q04_RS00535	519		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	117695	118213	-	WP_021025387.1	WP_021025387.1		50S ribosomal protein L10	rplJ		F0Q04_RS00535	519	172	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	118455	119150	-					rplA		F0Q04_RS00540	696		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	118455	119150	-	WP_021025388.1	WP_021025388.1		50S ribosomal protein L1	rplA		F0Q04_RS00540	696	231	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	119152	119583	-					rplK		F0Q04_RS00545	432		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	119152	119583	-	WP_021025389.1	WP_021025389.1		50S ribosomal protein L11	rplK		F0Q04_RS00545	432	143	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	119686	120279	-					nusG		F0Q04_RS00550	594		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	119686	120279	-	WP_021025390.1	WP_021025390.1		transcription termination/antitermination protein NusG	nusG		F0Q04_RS00550	594	197	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	120279	120662	-					secE		F0Q04_RS00555	384		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	120279	120662	-	WP_021025391.1	WP_021025391.1		preprotein translocase subunit SecE	secE		F0Q04_RS00555	384	127	
gene	tRNA	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	120751	120826	-							F0Q04_RS00560	76		
tRNA		GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	120751	120826	-				tRNA-Trp			F0Q04_RS00560	76		anticodon=CCA
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	120840	122030	-					tuf		F0Q04_RS00565	1191		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	120840	122030	-	WP_116926819.1	WP_116926819.1		elongation factor Tu	tuf		F0Q04_RS00565	1191	396	
gene	tRNA	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	122097	122171	-							F0Q04_RS00570	75		
tRNA		GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	122097	122171	-				tRNA-Thr			F0Q04_RS00570	75		anticodon=GGT
gene	tRNA	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	122211	122284	-							F0Q04_RS00575	74		
tRNA		GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	122211	122284	-				tRNA-Gly			F0Q04_RS00575	74		anticodon=TCC
gene	tRNA	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	122338	122423	-							F0Q04_RS00580	86		
tRNA		GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	122338	122423	-				tRNA-Tyr			F0Q04_RS00580	86		anticodon=GTA
gene	tRNA	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	122577	122653	-							F0Q04_RS00585	77		
tRNA		GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	122577	122653	-				tRNA-Arg			F0Q04_RS00585	77		anticodon=ACG
gene	pseudogene	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	123303	124245	+							F0Q04_RS00590	943		pseudo
CDS	without_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	123303	124245	+				IS5 family transposase			F0Q04_RS00590	943		pseudo
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	124437	126863	-					cadA		F0Q04_RS00595	2427		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	124437	126863	-	WP_232539623.1	WP_232539623.1		cadmium-translocating P-type ATPase	cadA		F0Q04_RS00595	2427	808	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	127256	128182	-					copD		F0Q04_RS00600	927		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	127256	128182	-	WP_021027124.1	WP_021027124.1		copper homeostasis membrane protein CopD	copD		F0Q04_RS00600	927	308	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	128187	128573	-					copC		F0Q04_RS00605	387		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	128187	128573	-	WP_021027125.1	WP_021027125.1		copper homeostasis periplasmic binding protein CopC	copC		F0Q04_RS00605	387	128	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	128682	129653	-							F0Q04_RS00610	972		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	128682	129653	-	WP_021027126.1	WP_021027126.1		copper resistance protein B			F0Q04_RS00610	972	323	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	129679	131541	-							F0Q04_RS00615	1863		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	129679	131541	-	WP_182343969.1	WP_182343969.1		copper resistance system multicopper oxidase			F0Q04_RS00615	1863	620	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	131907	132590	+							F0Q04_RS00620	684		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	131907	132590	+	WP_021027128.1	WP_021027128.1		heavy metal response regulator transcription factor			F0Q04_RS00620	684	227	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	132591	134021	+							F0Q04_RS00625	1431		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	132591	134021	+	WP_182343971.1	WP_182343971.1		heavy metal sensor histidine kinase			F0Q04_RS00625	1431	476	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	134035	134319	-							F0Q04_RS00630	285		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	134035	134319	-	WP_084635807.1	WP_084635807.1		heavy-metal-associated domain-containing protein			F0Q04_RS00630	285	94	
gene	pseudogene	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	134517	135125	+							F0Q04_RS00635	609		partial;pseudo
CDS	without_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	134517	135125	+				IS5 family transposase			F0Q04_RS00635	609		partial;pseudo
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	135232	136035	-					istB		F0Q04_RS00640	804		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	135232	136035	-	WP_182343973.1	WP_182343973.1		IS21-like element helper ATPase IstB	istB		F0Q04_RS00640	804	267	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	136025	137551	-					istA		F0Q04_RS00645	1527		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	136025	137551	-	WP_182343975.1	WP_182343975.1		IS21 family transposase	istA		F0Q04_RS00645	1527	508	
gene	pseudogene	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	137658	137957	+							F0Q04_RS00650	300		partial;pseudo
CDS	without_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	137658	137957	+				IS5/IS1182 family transposase			F0Q04_RS00650	300		partial;pseudo
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	138018	140186	-							F0Q04_RS00655	2169		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	138018	140186	-	WP_182343977.1	WP_182343977.1		phage infection protein			F0Q04_RS00655	2169	722	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	140649	142850	-							F0Q04_RS00660	2202		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	140649	142850	-	WP_182343979.1	WP_182343979.1		hypothetical protein			F0Q04_RS00660	2202	733	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	143151	143984	-							F0Q04_RS00665	834		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	143151	143984	-	WP_021027132.1	WP_021027132.1		hypothetical protein			F0Q04_RS00665	834	277	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	144304	144567	+							F0Q04_RS00670	264		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	144304	144567	+	WP_021027136.1	WP_021027136.1		helix-turn-helix transcriptional regulator			F0Q04_RS00670	264	87	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	145327	146478	-							F0Q04_RS23905	1152		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	145327	146478	-	WP_232539468.1	WP_232539468.1		phage capsid protein			F0Q04_RS23905	1152	383	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	146614	147627	-							F0Q04_RS00680	1014		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	146614	147627	-	WP_182343981.1	WP_182343981.1		YqaJ viral recombinase family protein			F0Q04_RS00680	1014	337	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	147859	148854	-							F0Q04_RS00685	996		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	147859	148854	-	WP_182343983.1	WP_182343983.1		DUF932 domain-containing protein			F0Q04_RS00685	996	331	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	148870	149193	-							F0Q04_RS00690	324		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	148870	149193	-	WP_182343985.1	WP_182343985.1		hypothetical protein			F0Q04_RS00690	324	107	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	150010	151614	+							F0Q04_RS00700	1605		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	150010	151614	+	WP_182343987.1	WP_182343987.1		DUF3987 domain-containing protein			F0Q04_RS00700	1605	534	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	152808	153767	-							F0Q04_RS00710	960		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	152808	153767	-	WP_182343989.1	WP_182343989.1		hypothetical protein			F0Q04_RS00710	960	319	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	153847	155088	-							F0Q04_RS00715	1242		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	153847	155088	-	WP_182343992.1	WP_182343992.1		integrase arm-type DNA-binding domain-containing protein			F0Q04_RS00715	1242	413	
gene	tRNA	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	155252	155327	-							F0Q04_RS00720	76		
tRNA		GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	155252	155327	-				tRNA-Arg			F0Q04_RS00720	76		anticodon=CCG
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	155442	156077	-							F0Q04_RS00725	636		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	155442	156077	-	WP_116926847.1	WP_116926847.1		TetR family transcriptional regulator			F0Q04_RS00725	636	211	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	156308	157627	+							F0Q04_RS00730	1320		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	156308	157627	+	WP_182345513.1	WP_182345513.1		efflux RND transporter periplasmic adaptor subunit			F0Q04_RS00730	1320	439	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	157643	160861	+							F0Q04_RS00735	3219		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	157643	160861	+	WP_116926846.1	WP_116926846.1		efflux RND transporter permease subunit			F0Q04_RS00735	3219	1072	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	160854	162293	+							F0Q04_RS00740	1440		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	160854	162293	+	WP_182343994.1	WP_182343994.1		efflux transporter outer membrane subunit			F0Q04_RS00740	1440	479	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	162488	163375	+							F0Q04_RS00745	888		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	162488	163375	+	WP_116926844.1	WP_116926844.1		c-type cytochrome			F0Q04_RS00745	888	295	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	163405	163974	-							F0Q04_RS00750	570		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	163405	163974	-	WP_116926843.1	WP_116926843.1		DUF2946 family protein			F0Q04_RS00750	570	189	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	164105	164707	+							F0Q04_RS00755	603		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	164105	164707	+	WP_021027151.1	WP_021027151.1		LemA family protein			F0Q04_RS00755	603	200	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	164712	165650	+							F0Q04_RS00760	939		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	164712	165650	+	WP_182343996.1	WP_182343996.1		TPM domain-containing protein			F0Q04_RS00760	939	312	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	165650	166168	+							F0Q04_RS00765	519		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	165650	166168	+	WP_182343998.1	WP_182343998.1		TPM domain-containing protein			F0Q04_RS00765	519	172	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	166290	167480	+							F0Q04_RS00770	1191		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	166290	167480	+	WP_182344000.1	WP_182344000.1		DUF1624 domain-containing protein			F0Q04_RS00770	1191	396	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	167495	167884	-							F0Q04_RS00775	390		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	167495	167884	-	WP_116926839.1	WP_116926839.1		transcriptional repressor			F0Q04_RS00775	390	129	
