# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	88258	89124	-	WP_224150803.1	WP_224150803.1		methylglyoxal synthase			LAD35_RS00385	867	288	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	89269	89817	-							LAD35_RS00390	549		old_locus_tag=LAD35_00390
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	89269	89817	-	WP_224150804.1	WP_224150804.1		cysteine hydrolase			LAD35_RS00390	549	182	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	89943	90929	+							LAD35_RS00395	987		old_locus_tag=LAD35_00395
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	89943	90929	+	WP_224150805.1	WP_224150805.1		LysR family transcriptional regulator			LAD35_RS00395	987	328	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	91322	91903	-							LAD35_RS00400	582		old_locus_tag=LAD35_00400
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	91322	91903	-	WP_224150806.1	WP_224150806.1		hypothetical protein			LAD35_RS00400	582	193	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	91992	92663	-							LAD35_RS00405	672		old_locus_tag=LAD35_00405
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	91992	92663	-	WP_224150807.1	WP_224150807.1		hypothetical protein			LAD35_RS00405	672	223	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	93383	94450	+							LAD35_RS00410	1068		old_locus_tag=LAD35_00410
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	93383	94450	+	WP_224150808.1	WP_224150808.1		LacI family DNA-binding transcriptional regulator			LAD35_RS00410	1068	355	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	94566	95237	+							LAD35_RS00415	672		old_locus_tag=LAD35_00415
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	94566	95237	+	WP_184710744.1	WP_184710744.1		amino acid ABC transporter permease			LAD35_RS00415	672	223	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	95249	95902	+							LAD35_RS00420	654		old_locus_tag=LAD35_00420
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	95249	95902	+	WP_224150809.1	WP_224150809.1		amino acid ABC transporter permease			LAD35_RS00420	654	217	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	95956	96753	+							LAD35_RS00425	798		old_locus_tag=LAD35_00425
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	95956	96753	+	WP_224150810.1	WP_224150810.1		transporter substrate-binding domain-containing protein			LAD35_RS00425	798	265	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	96918	97649	+							LAD35_RS00430	732		old_locus_tag=LAD35_00430
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	96918	97649	+	WP_224152850.1	WP_224152850.1		amino acid ABC transporter ATP-binding protein			LAD35_RS00430	732	243	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	97808	98614	+							LAD35_RS00435	807		old_locus_tag=LAD35_00435
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	97808	98614	+	WP_224150811.1	WP_224150811.1		sugar phosphate isomerase/epimerase			LAD35_RS00435	807	268	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	98644	99594	+							LAD35_RS00440	951		old_locus_tag=LAD35_00440
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	98644	99594	+	WP_224150812.1	WP_224150812.1		sugar kinase			LAD35_RS00440	951	316	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	99621	100613	+							LAD35_RS00445	993		old_locus_tag=LAD35_00445
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	99621	100613	+	WP_224150813.1	WP_224150813.1		D-glycerate dehydrogenase			LAD35_RS00445	993	330	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	100627	100914	-							LAD35_RS00450	288		old_locus_tag=LAD35_00450
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	100627	100914	-	WP_224150814.1	WP_224150814.1		hypothetical protein			LAD35_RS00450	288	95	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	101104	101361	-							LAD35_RS00455	258		old_locus_tag=LAD35_00455
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	101104	101361	-	WP_224150815.1	WP_224150815.1		DUF2061 domain-containing protein			LAD35_RS00455	258	85	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	101570	103123	+							LAD35_RS00460	1554		old_locus_tag=LAD35_00460
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	101570	103123	+	WP_224150816.1	WP_224150816.1		DUF4178 domain-containing protein			LAD35_RS00460	1554	517	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	103233	103451	+							LAD35_RS00465	219		old_locus_tag=LAD35_00465
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	103233	103451	+	WP_184710764.1	WP_184710764.1		DUF350 domain-containing protein			LAD35_RS00465	219	72	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	103676	105163	+							LAD35_RS00470	1488		old_locus_tag=LAD35_00470
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	103676	105163	+	WP_224152852.1	WP_224152852.1		polyamine aminopropyltransferase			LAD35_RS00470	1488	495	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	105207	106946	+							LAD35_RS00475	1740		old_locus_tag=LAD35_00475
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	105207	106946	+	WP_224150817.1	WP_224150817.1		FAD-dependent oxidoreductase			LAD35_RS00475	1740	579	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	107957	108394	-							LAD35_RS00480	438		old_locus_tag=LAD35_00480
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	107957	108394	-	WP_224150818.1	WP_224150818.1		hypothetical protein			LAD35_RS00480	438	145	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	108401	108718	-							LAD35_RS00485	318		old_locus_tag=LAD35_00485
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	108401	108718	-	WP_224150819.1	WP_224150819.1		hypothetical protein			LAD35_RS00485	318	105	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	108797	109009	-							LAD35_RS00490	213		old_locus_tag=LAD35_00490
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	108797	109009	-	WP_224150820.1	WP_224150820.1		hypothetical protein			LAD35_RS00490	213	70	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	109006	109623	-							LAD35_RS00495	618		old_locus_tag=LAD35_00495
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	109006	109623	-	WP_224152854.1	WP_224152854.1		RHS repeat-associated core domain-containing protein			LAD35_RS00495	618	205	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	109663	109980	-							LAD35_RS00500	318		old_locus_tag=LAD35_00500
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	109663	109980	-	WP_224150821.1	WP_224150821.1		hypothetical protein			LAD35_RS00500	318	105	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	110059	110364	-							LAD35_RS00505	306		old_locus_tag=LAD35_00505
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	110059	110364	-	WP_224150822.1	WP_224150822.1		hypothetical protein			LAD35_RS00505	306	101	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	110364	111284	-							LAD35_RS00510	921		old_locus_tag=LAD35_00510
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	110364	111284	-	WP_224150823.1	WP_224150823.1		RHS repeat-associated core domain-containing protein			LAD35_RS00510	921	306	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	111394	111768	-							LAD35_RS00515	375		old_locus_tag=LAD35_00515
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	111394	111768	-	WP_224150824.1	WP_224150824.1		hypothetical protein			LAD35_RS00515	375	124	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	112286	119680	-							LAD35_RS00520	7395		old_locus_tag=LAD35_00520
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	112286	119680	-	WP_224150825.1	WP_224150825.1		hypothetical protein			LAD35_RS00520	7395	2464	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	120087	120929	+							LAD35_RS00525	843		old_locus_tag=LAD35_00525
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	120087	120929	+	WP_224150826.1	WP_224150826.1		siderophore-interacting protein			LAD35_RS00525	843	280	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	121023	123587	-							LAD35_RS00530	2565		old_locus_tag=LAD35_00530
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	121023	123587	-	WP_224152856.1	WP_224152856.1		transglycosylase domain-containing protein			LAD35_RS00530	2565	854	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	124133	124921	-							LAD35_RS00535	789		old_locus_tag=LAD35_00535
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	124133	124921	-	WP_224150827.1	WP_224150827.1		3-hydroxybutyrate dehydrogenase			LAD35_RS00535	789	262	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	125207	125677	+							LAD35_RS00540	471		old_locus_tag=LAD35_00540
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	125207	125677	+	WP_224150828.1	WP_224150828.1		peptidylprolyl isomerase			LAD35_RS00540	471	156	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	125788	126381	+							LAD35_RS00545	594		old_locus_tag=LAD35_00545
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	125788	126381	+	WP_224150829.1	WP_224150829.1		GNAT family N-acetyltransferase			LAD35_RS00545	594	197	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	126552	126914	+							LAD35_RS00550	363		old_locus_tag=LAD35_00550
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	126552	126914	+	WP_224150830.1	WP_224150830.1		HPF/RaiA family ribosome-associated protein			LAD35_RS00550	363	120	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	130086	130565	-							LAD35_RS00555	480		old_locus_tag=LAD35_00555
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	130086	130565	-	WP_224150831.1	WP_224150831.1		acyloxyacyl hydrolase			LAD35_RS00555	480	159	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	130845	131405	-							LAD35_RS00560	561		old_locus_tag=LAD35_00560
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	130845	131405	-	WP_224150832.1	WP_224150832.1		Spy/CpxP family protein refolding chaperone			LAD35_RS00560	561	186	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	131778	132893	+							LAD35_RS00565	1116		old_locus_tag=LAD35_00565
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	131778	132893	+	WP_224150833.1	WP_224150833.1		recombination-associated protein RdgC			LAD35_RS00565	1116	371	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	133007	134265	-							LAD35_RS00570	1259		old_locus_tag=LAD35_00570
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	133007	134265	-	WP_224150834.1	WP_224150834.1		IS3 family transposase			LAD35_RS00570	1257	418	ribosomal_slippage
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	134379	134873	-					cueR		LAD35_RS00575	495		old_locus_tag=LAD35_00575
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	134379	134873	-	WP_224150835.1	WP_224150835.1		Cu(I)-responsive transcriptional regulator	cueR		LAD35_RS00575	495	164	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	134876	135070	-							LAD35_RS00580	195		old_locus_tag=LAD35_00580
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	134876	135070	-	WP_224150836.1	WP_224150836.1		heavy-metal-associated domain-containing protein			LAD35_RS00580	195	64	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	135242	135844	-					gstA		LAD35_RS00585	603		old_locus_tag=LAD35_00585
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	135242	135844	-	WP_224150837.1	WP_224150837.1		glutathione transferase GstA	gstA		LAD35_RS00585	603	200	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	136086	138068	+					mnmG		LAD35_RS00590	1983		old_locus_tag=LAD35_00590
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	136086	138068	+	WP_224150838.1	WP_224150838.1		tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	mnmG		LAD35_RS00590	1983	660	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	138065	138727	+					rsmG		LAD35_RS00595	663		old_locus_tag=LAD35_00595
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	138065	138727	+	WP_224150839.1	WP_224150839.1		16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	rsmG		LAD35_RS00595	663	220	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	138864	139478	+							LAD35_RS00600	615		old_locus_tag=LAD35_00600
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	138864	139478	+	WP_224150840.1	WP_224150840.1		LysE family translocator			LAD35_RS00600	615	204	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	139502	140275	+							LAD35_RS00605	774		old_locus_tag=LAD35_00605
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	139502	140275	+	WP_224150841.1	WP_224150841.1		AAA family ATPase			LAD35_RS00605	774	257	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	140458	141021	+							LAD35_RS00610	564		old_locus_tag=LAD35_00610
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	140458	141021	+	WP_224150842.1	WP_224150842.1		alpha/beta fold hydrolase			LAD35_RS00610	564	187	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	141030	141947	+							LAD35_RS00615	918		old_locus_tag=LAD35_00615
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	141030	141947	+	WP_224150843.1	WP_224150843.1		ParB/RepB/Spo0J family partition protein			LAD35_RS00615	918	305	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	142165	143205	+							LAD35_RS00620	1041		old_locus_tag=LAD35_00620
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	142165	143205	+	WP_224150844.1	WP_224150844.1		peptidoglycan-binding protein			LAD35_RS00620	1041	346	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	143470	144099	+							LAD35_RS00625	630		old_locus_tag=LAD35_00625
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	143470	144099	+	WP_224150845.1	WP_224150845.1		N-acetyltransferase			LAD35_RS00625	630	209	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	144157	144771	-							LAD35_RS00630	615		old_locus_tag=LAD35_00630
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	144157	144771	-	WP_224150846.1	WP_224150846.1		flavin reductase family protein			LAD35_RS00630	615	204	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	144907	145833	-							LAD35_RS00635	927		old_locus_tag=LAD35_00635
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	144907	145833	-	WP_224150847.1	WP_224150847.1		helix-turn-helix transcriptional regulator			LAD35_RS00635	927	308	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	145899	147188	+							LAD35_RS00640	1290		old_locus_tag=LAD35_00640
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	145899	147188	+	WP_224150848.1	WP_224150848.1		MFS transporter			LAD35_RS00640	1290	429	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	147278	148702	-							LAD35_RS00645	1425		old_locus_tag=LAD35_00645
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	147278	148702	-	WP_224150849.1	WP_224150849.1		FAD-binding protein			LAD35_RS00645	1425	474	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	148825	149052	-							LAD35_RS00650	228		old_locus_tag=LAD35_00650
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	148825	149052	-	WP_224150850.1	WP_224150850.1		hypothetical protein			LAD35_RS00650	228	75	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	149207	149785	+							LAD35_RS00655	579		old_locus_tag=LAD35_00655
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	149207	149785	+	WP_224150851.1	WP_224150851.1		cob(I)yrinic acid a,c-diamide adenosyltransferase			LAD35_RS00655	579	192	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	149805	150704	+							LAD35_RS00660	900		old_locus_tag=LAD35_00660
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	149805	150704	+	WP_224150852.1	WP_224150852.1		LysR family transcriptional regulator			LAD35_RS00660	900	299	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	150906	151619	+							LAD35_RS00665	714		old_locus_tag=LAD35_00665
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	150906	151619	+	WP_224150853.1	WP_224150853.1		DNA helicase			LAD35_RS00665	714	237	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	151678	152895	-							LAD35_RS00670	1218		old_locus_tag=LAD35_00670
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	151678	152895	-	WP_224150854.1	WP_224150854.1		D-amino acid dehydrogenase			LAD35_RS00670	1218	405	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	153120	154004	+							LAD35_RS00675	885		old_locus_tag=LAD35_00675
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	153120	154004	+	WP_224150855.1	WP_224150855.1		amino acid ABC transporter substrate-binding protein			LAD35_RS00675	885	294	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	154145	154876	+							LAD35_RS00680	732		old_locus_tag=LAD35_00680
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	154145	154876	+	WP_224150856.1	WP_224150856.1		amino acid racemase			LAD35_RS00680	732	243	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	154959	155273	-							LAD35_RS00685	315		old_locus_tag=LAD35_00685
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	154959	155273	-	WP_224150857.1	WP_224150857.1		cupin domain-containing protein			LAD35_RS00685	315	104	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	155304	155729	-							LAD35_RS00690	426		old_locus_tag=LAD35_00690
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	155304	155729	-	WP_184705208.1	WP_184705208.1		hotdog fold thioesterase			LAD35_RS00690	426	141	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	155899	156843	-							LAD35_RS00695	945		old_locus_tag=LAD35_00695
