# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	93504	97166	+							CCO03_RS00380	3663		old_locus_tag=CCO03_00380
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	93504	97166	+	WP_157667418.1	WP_157667418.1		hypothetical protein			CCO03_RS00380	3663	1220	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	97179	98909	+							CCO03_RS00385	1731		old_locus_tag=CCO03_00385
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	97179	98909	+	WP_236903959.1	WP_236903959.1		SWIM zinc finger family protein			CCO03_RS00385	1731	576	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	99523	101652	+							CCO03_RS00390	2130		old_locus_tag=CCO03_00390
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	99523	101652	+	WP_087275750.1	WP_087275750.1		reverse transcriptase family protein			CCO03_RS00390	2130	709	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	102027	103592	-							CCO03_RS00395	1566		old_locus_tag=CCO03_00395
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	102027	103592	-	WP_087275753.1	WP_087275753.1		acyl--CoA ligase			CCO03_RS00395	1566	521	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	103927	104904	+							CCO03_RS00400	978		old_locus_tag=CCO03_00400
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	103927	104904	+	WP_087275756.1	WP_087275756.1		ABC transporter substrate-binding protein			CCO03_RS00400	978	325	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	105352	106764	-							CCO03_RS00405	1413		old_locus_tag=CCO03_00405
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	105352	106764	-	WP_087275759.1	WP_087275759.1		aldehyde dehydrogenase family protein			CCO03_RS00405	1413	470	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	106783	107751	-							CCO03_RS00410	969		old_locus_tag=CCO03_00410
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	106783	107751	-	WP_087275762.1	WP_087275762.1		PDR/VanB family oxidoreductase			CCO03_RS00410	969	322	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	107771	109078	-							CCO03_RS00415	1308		old_locus_tag=CCO03_00415
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	107771	109078	-	WP_087275765.1	WP_087275765.1		cytochrome P450			CCO03_RS00415	1308	435	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	109170	110279	-							CCO03_RS00420	1110		old_locus_tag=CCO03_00420
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	109170	110279	-	WP_087275768.1	WP_087275768.1		NAD(P)-dependent alcohol dehydrogenase			CCO03_RS00420	1110	369	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	110433	111134	+							CCO03_RS00425	702		old_locus_tag=CCO03_00425
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	110433	111134	+	WP_087275771.1	WP_087275771.1		TetR/AcrR family transcriptional regulator			CCO03_RS00425	702	233	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	111277	112326	-							CCO03_RS00430	1050		old_locus_tag=CCO03_00430
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	111277	112326	-	WP_087275774.1	WP_087275774.1		nitronate monooxygenase			CCO03_RS00430	1050	349	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	112553	113149	+							CCO03_RS00435	597		old_locus_tag=CCO03_00435
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	112553	113149	+	WP_157667419.1	WP_157667419.1		hypothetical protein			CCO03_RS00435	597	198	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	113351	115240	-							CCO03_RS00440	1890		old_locus_tag=CCO03_00440
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	113351	115240	-	WP_087275779.1	WP_087275779.1		propionate--CoA ligase			CCO03_RS00440	1890	629	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	115602	115946	-							CCO03_RS19355	345		
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	115602	115946	-	WP_157667420.1	WP_157667420.1		hypothetical protein			CCO03_RS19355	345	114	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	116484	117434	+							CCO03_RS19360	951		
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	116484	117434	+	WP_157667421.1	WP_157667421.1		AraC family transcriptional regulator			CCO03_RS19360	951	316	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	117775	119439	+							CCO03_RS00450	1665		old_locus_tag=CCO03_00450
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	117775	119439	+	WP_087275785.1	WP_087275785.1		GMC family oxidoreductase N-terminal domain-containing protein			CCO03_RS00450	1665	554	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	119919	120479	+							CCO03_RS00455	561		old_locus_tag=CCO03_00455
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	119919	120479	+	WP_236903961.1	WP_236903961.1		low molecular weight phosphotyrosine protein phosphatase			CCO03_RS00455	561	186	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	120767	121684	-					rocF		CCO03_RS00460	918		old_locus_tag=CCO03_00460
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	120767	121684	-	WP_236903963.1	WP_236903963.1		arginase	rocF		CCO03_RS00460	918	305	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	121910	123364	-							CCO03_RS00465	1455		old_locus_tag=CCO03_00465
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	121910	123364	-	WP_087275791.1	WP_087275791.1		PLP-dependent aminotransferase family protein			CCO03_RS00465	1455	484	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	123480	123917	+							CCO03_RS00470	438		old_locus_tag=CCO03_00470
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	123480	123917	+	WP_087283847.1	WP_087283847.1		carboxymuconolactone decarboxylase family protein			CCO03_RS00470	438	145	
gene	pseudogene	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	123932	124683	+							CCO03_RS00475	752		pseudo;old_locus_tag=CCO03_00475
CDS	without_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	123932	124683	+				SDR family oxidoreductase			CCO03_RS00475	752		pseudo
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	124673	125077	+							CCO03_RS00480	405		old_locus_tag=CCO03_00480
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	124673	125077	+	WP_087275794.1	WP_087275794.1		hypothetical protein			CCO03_RS00480	405	134	
gene	pseudogene	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	125083	125690	+							CCO03_RS00485	608		pseudo;old_locus_tag=CCO03_00485
CDS	without_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	125083	125690	+				NAD(P)H-dependent oxidoreductase			CCO03_RS00485	608		pseudo
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	125835	127601	+					ptsP		CCO03_RS00490	1767		old_locus_tag=CCO03_00490
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	125835	127601	+	WP_087275797.1	WP_087275797.1		phosphoenolpyruvate--protein phosphotransferase	ptsP		CCO03_RS00490	1767	588	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	128057	130057	+							CCO03_RS00495	2001		old_locus_tag=CCO03_00495
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	128057	130057	+	WP_236903965.1	WP_236903965.1		RecQ family ATP-dependent DNA helicase			CCO03_RS00495	2001	666	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	130243	131526	+							CCO03_RS00500	1284		old_locus_tag=CCO03_00500
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	130243	131526	+	WP_087283854.1	WP_087283854.1		5-(carboxyamino)imidazole ribonucleotide synthase			CCO03_RS00500	1284	427	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	131939	132931	+							CCO03_RS00505	993		old_locus_tag=CCO03_00505
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	131939	132931	+	WP_087275800.1	WP_087275800.1		L-threonylcarbamoyladenylate synthase			CCO03_RS00505	993	330	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	133127	133906	-							CCO03_RS00510	780		old_locus_tag=CCO03_00510
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	133127	133906	-	WP_087275803.1	WP_087275803.1		helix-turn-helix transcriptional regulator			CCO03_RS00510	780	259	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	134004	134396	+							CCO03_RS00515	393		old_locus_tag=CCO03_00515
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	134004	134396	+	WP_087275806.1	WP_087275806.1		hypothetical protein			CCO03_RS00515	393	130	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	134611	135033	-							CCO03_RS00520	423		old_locus_tag=CCO03_00520
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	134611	135033	-	WP_087275808.1	WP_087275808.1		universal stress protein			CCO03_RS00520	423	140	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	135690	138008	+							CCO03_RS00525	2319		old_locus_tag=CCO03_00525
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	135690	138008	+	WP_236903967.1	WP_236903967.1		AAA family ATPase			CCO03_RS00525	2319	772	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	138103	138816	+							CCO03_RS00530	714		old_locus_tag=CCO03_00530
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	138103	138816	+	WP_087283858.1	WP_087283858.1		hypothetical protein			CCO03_RS00530	714	237	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	139672	140400	+					creB		CCO03_RS00535	729		old_locus_tag=CCO03_00535
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	139672	140400	+	WP_087275813.1	WP_087275813.1		two-component system response regulator CreB	creB		CCO03_RS00535	729	242	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	140460	141896	+					creC		CCO03_RS00540	1437		old_locus_tag=CCO03_00540
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	140460	141896	+	WP_236904172.1	WP_236904172.1		two-component system sensor histidine kinase CreC	creC		CCO03_RS00540	1437	478	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	141960	143066	-							CCO03_RS00545	1107		old_locus_tag=CCO03_00545
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	141960	143066	-	WP_157667422.1	WP_157667422.1		acyltransferase			CCO03_RS00545	1107	368	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	143363	145501	+							CCO03_RS00550	2139		old_locus_tag=CCO03_00550
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	143363	145501	+	WP_087275817.1	WP_087275817.1		VWA domain-containing protein			CCO03_RS00550	2139	712	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	145511	147091	+					xrtQ		CCO03_RS20220	1581		
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	145511	147091	+	WP_236903969.1	WP_236903969.1		exosortase Q	xrtQ		CCO03_RS20220	1581	526	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	147284	148504	+							CCO03_RS00565	1221		old_locus_tag=CCO03_00565
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	147284	148504	+	WP_157667423.1	WP_157667423.1		transglycosylase domain-containing protein			CCO03_RS00565	1221	406	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	148798	149601	-							CCO03_RS00570	804		old_locus_tag=CCO03_00570
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	148798	149601	-	WP_087283869.1	WP_087283869.1		fumarylacetoacetate hydrolase family protein			CCO03_RS00570	804	267	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	149817	149969	+							CCO03_RS00575	153		old_locus_tag=CCO03_00575
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	149817	149969	+	WP_157667424.1	WP_157667424.1		hypothetical protein			CCO03_RS00575	153	50	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	150038	150616	-							CCO03_RS00580	579		old_locus_tag=CCO03_00580
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	150038	150616	-	WP_087275823.1	WP_087275823.1		polymer-forming cytoskeletal protein			CCO03_RS00580	579	192	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	150861	151991	+							CCO03_RS00585	1131		old_locus_tag=CCO03_00585
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	150861	151991	+	WP_087275825.1	WP_087275825.1		ABC transporter permease			CCO03_RS00585	1131	376	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	151994	152839	+							CCO03_RS00590	846		old_locus_tag=CCO03_00590
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	151994	152839	+	WP_205690340.1	WP_205690340.1		ATP-binding cassette domain-containing protein			CCO03_RS00590	846	281	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	152839	153804	+							CCO03_RS00595	966		old_locus_tag=CCO03_00595
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	152839	153804	+	WP_087275831.1	WP_087275831.1		MlaD family protein			CCO03_RS00595	966	321	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	153801	154466	+							CCO03_RS00600	666		old_locus_tag=CCO03_00600
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	153801	154466	+	WP_087275834.1	WP_087275834.1		ABC-type transport auxiliary lipoprotein family protein			CCO03_RS00600	666	221	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	154636	155244	-					gstA		CCO03_RS00605	609		old_locus_tag=CCO03_00605
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	154636	155244	-	WP_087275838.1	WP_087275838.1		glutathione transferase GstA	gstA		CCO03_RS00605	609	202	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	155383	156681	-							CCO03_RS00610	1299		old_locus_tag=CCO03_00610
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	155383	156681	-	WP_087275841.1	WP_087275841.1		Glu/Leu/Phe/Val dehydrogenase			CCO03_RS00610	1299	432	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	156878	158866	+					mnmG		CCO03_RS00615	1989		old_locus_tag=CCO03_00615
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	156878	158866	+	WP_087275845.1	WP_087275845.1		tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	mnmG		CCO03_RS00615	1989	662	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	158863	159537	+					rsmG		CCO03_RS00620	675		old_locus_tag=CCO03_00620
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	158863	159537	+	WP_087275848.1	WP_087275848.1		16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	rsmG		CCO03_RS00620	675	224	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	159640	160251	+							CCO03_RS00625	612		old_locus_tag=CCO03_00625
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	159640	160251	+	WP_087275851.1	WP_087275851.1		LysE family translocator			CCO03_RS00625	612	203	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	160271	161047	+							CCO03_RS00630	777		old_locus_tag=CCO03_00630
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	160271	161047	+	WP_087275854.1	WP_087275854.1		AAA family ATPase			CCO03_RS00630	777	258	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	161047	161601	+							CCO03_RS00635	555		old_locus_tag=CCO03_00635
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	161047	161601	+	WP_087275857.1	WP_087275857.1		alpha/beta fold hydrolase			CCO03_RS00635	555	184	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	161795	162415	-							CCO03_RS00640	621		old_locus_tag=CCO03_00640
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	161795	162415	-	WP_087275860.1	WP_087275860.1		glutathione S-transferase family protein			CCO03_RS00640	621	206	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	162520	163230	-							CCO03_RS00645	711		old_locus_tag=CCO03_00645
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	162520	163230	-	WP_087275863.1	WP_087275863.1		glutathione S-transferase N-terminal domain-containing protein			CCO03_RS00645	711	236	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	163466	164404	+							CCO03_RS00650	939		old_locus_tag=CCO03_00650
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	163466	164404	+	WP_087283872.1	WP_087283872.1		aminotransferase class IV			CCO03_RS00650	939	312	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	164433	164750	+							CCO03_RS00655	318		old_locus_tag=CCO03_00655
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	164433	164750	+	WP_087275866.1	WP_087275866.1		DUF493 family protein			CCO03_RS00655	318	105	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	164833	165762	+					lipB		CCO03_RS20225	930		
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	164833	165762	+	WP_236903971.1	WP_236903971.1		lipoyl(octanoyl) transferase LipB	lipB		CCO03_RS20225	930	309	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	165890	166876	+					lipA		CCO03_RS00670	987		old_locus_tag=CCO03_00670
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	165890	166876	+	WP_087275869.1	WP_087275869.1		lipoyl synthase	lipA		CCO03_RS00670	987	328	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	167230	167850	+							CCO03_RS00675	621		old_locus_tag=CCO03_00675
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	167230	167850	+	WP_087275872.1	WP_087275872.1		ParA family protein			CCO03_RS00675	621	206	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	167988	168647	-							CCO03_RS00680	660		old_locus_tag=CCO03_00680
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	167988	168647	-	WP_157667425.1	WP_157667425.1		DUF4124 domain-containing protein			CCO03_RS00680	660	219	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	168658	169350	-					pyrE		CCO03_RS00685	693		old_locus_tag=CCO03_00685
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	168658	169350	-	WP_087283876.1	WP_087283876.1		orotate phosphoribosyltransferase	pyrE		CCO03_RS00685	693	230	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	169361	170158	+							CCO03_RS00690	798		old_locus_tag=CCO03_00690
