# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	79845	81020	+	WP_244982949.1	WP_244982949.1		deoxyguanosinetriphosphate triphosphohydrolase			KAQ61_RS00380	1176	391	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	81139	81756	+							KAQ61_RS00385	618		old_locus_tag=KAQ61_00385
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	81139	81756	+	WP_042414389.1	WP_042414389.1		DUF1415 domain-containing protein			KAQ61_RS00385	618	205	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	81756	82682	+							KAQ61_RS00390	927		old_locus_tag=KAQ61_00390
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	81756	82682	+	WP_244982950.1	WP_244982950.1		SAM-dependent methyltransferase			KAQ61_RS00390	927	308	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	83090	84583	+							KAQ61_RS00395	1494		old_locus_tag=KAQ61_00395
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	83090	84583	+	WP_210930141.1	WP_210930141.1		TolC family outer membrane protein			KAQ61_RS00395	1494	497	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	84636	84872	+							KAQ61_RS00400	237		old_locus_tag=KAQ61_00400
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	84636	84872	+	WP_042414384.1	WP_042414384.1		hypothetical protein			KAQ61_RS00400	237	78	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	84930	87083	+							KAQ61_RS00405	2154		old_locus_tag=KAQ61_00405
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	84930	87083	+	WP_210931648.1	WP_210931648.1		type I secretion system permease/ATPase			KAQ61_RS00405	2154	717	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	87080	88465	+							KAQ61_RS00410	1386		old_locus_tag=KAQ61_00410
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	87080	88465	+	WP_210930142.1	WP_210930142.1		HlyD family type I secretion periplasmic adaptor subunit			KAQ61_RS00410	1386	461	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	88494	89120	+							KAQ61_RS00415	627		old_locus_tag=KAQ61_00415
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	88494	89120	+	WP_043385539.1	WP_043385539.1		response regulator transcription factor			KAQ61_RS00415	627	208	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	89310	89513	-							KAQ61_RS18610	204		
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	89310	89513	-	WP_244982951.1	WP_244982951.1		hypothetical protein			KAQ61_RS18610	204	67	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	89880	104945	+							KAQ61_RS00420	15066		old_locus_tag=KAQ61_00420
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	89880	104945	+	WP_244982952.1	WP_244982952.1		type I secretion C-terminal target domain-containing protein			KAQ61_RS00420	15066	5021	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	105106	105777	+							KAQ61_RS00425	672		old_locus_tag=KAQ61_00425
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	105106	105777	+	WP_210930144.1	WP_210930144.1		transglutaminase-like cysteine peptidase			KAQ61_RS00425	672	223	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	105872	107833	+							KAQ61_RS00430	1962		old_locus_tag=KAQ61_00430
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	105872	107833	+	WP_210930145.1	WP_210930145.1		EAL domain-containing protein			KAQ61_RS00430	1962	653	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	108083	109078	-							KAQ61_RS00435	996		old_locus_tag=KAQ61_00435
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	108083	109078	-	WP_210930146.1	WP_210930146.1		tripartite tricarboxylate transporter substrate binding protein			KAQ61_RS00435	996	331	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	109341	110552	-					pcaF		KAQ61_RS00440	1212		old_locus_tag=KAQ61_00440
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	109341	110552	-	WP_210930147.1	WP_210930147.1		3-oxoadipyl-CoA thiolase	pcaF		KAQ61_RS00440	1212	403	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	110659	111306	-							KAQ61_RS00445	648		old_locus_tag=KAQ61_00445
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	110659	111306	-	WP_210930148.1	WP_210930148.1		3-oxoacid CoA-transferase subunit B			KAQ61_RS00445	648	215	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	111335	112036	-							KAQ61_RS00450	702		old_locus_tag=KAQ61_00450
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	111335	112036	-	WP_210930149.1	WP_210930149.1		3-oxoacid CoA-transferase subunit A			KAQ61_RS00450	702	233	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	112126	112974	+							KAQ61_RS00455	849		old_locus_tag=KAQ61_00455
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	112126	112974	+	WP_210930150.1	WP_210930150.1		helix-turn-helix domain-containing protein			KAQ61_RS00455	849	282	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	113019	113720	+							KAQ61_RS00460	702		old_locus_tag=KAQ61_00460
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	113019	113720	+	WP_210930151.1	WP_210930151.1		transposase			KAQ61_RS00460	702	233	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	113940	118676	+							KAQ61_RS00465	4737		old_locus_tag=KAQ61_00465
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	113940	118676	+	WP_043380452.1	WP_043380452.1		glutamate synthase-related protein			KAQ61_RS00465	4737	1578	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	118753	120228	+							KAQ61_RS00470	1476		old_locus_tag=KAQ61_00470
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	118753	120228	+	WP_210930152.1	WP_210930152.1		glutamate synthase subunit beta			KAQ61_RS00470	1476	491	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	120443	120865	-							KAQ61_RS00475	423		old_locus_tag=KAQ61_00475
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	120443	120865	-	WP_210930153.1	WP_210930153.1		DUF3293 domain-containing protein			KAQ61_RS00475	423	140	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	121051	121854	+							KAQ61_RS00480	804		old_locus_tag=KAQ61_00480
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	121051	121854	+	WP_210930154.1	WP_210930154.1		amino acid ABC transporter substrate-binding protein			KAQ61_RS00480	804	267	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	121997	122650	+							KAQ61_RS00485	654		old_locus_tag=KAQ61_00485
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	121997	122650	+	WP_183303232.1	WP_183303232.1		amino acid ABC transporter permease			KAQ61_RS00485	654	217	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	122655	123407	+							KAQ61_RS00490	753		old_locus_tag=KAQ61_00490
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	122655	123407	+	WP_045268076.1	WP_045268076.1		amino acid ABC transporter ATP-binding protein			KAQ61_RS00490	753	250	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	123620	124426	+							KAQ61_RS00495	807		old_locus_tag=KAQ61_00495
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	123620	124426	+	WP_045267507.1	WP_045267507.1		ABC transporter ATP-binding protein			KAQ61_RS00495	807	268	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	124423	125199	+					mlaE		KAQ61_RS00500	777		old_locus_tag=KAQ61_00500
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	124423	125199	+	WP_045267506.1	WP_045267506.1		lipid asymmetry maintenance ABC transporter permease subunit MlaE	mlaE		KAQ61_RS00500	777	258	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	125244	125726	+					mlaD		KAQ61_RS00505	483		old_locus_tag=KAQ61_00505
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	125244	125726	+	WP_045268075.1	WP_045268075.1		outer membrane lipid asymmetry maintenance protein MlaD	mlaD		KAQ61_RS00505	483	160	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	125756	126505	+							KAQ61_RS00510	750		old_locus_tag=KAQ61_00510
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	125756	126505	+	WP_210930155.1	WP_210930155.1		MlaA family lipoprotein			KAQ61_RS00510	750	249	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	126552	127190	+							KAQ61_RS00515	639		old_locus_tag=KAQ61_00515
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	126552	127190	+	WP_042414310.1	WP_042414310.1		ABC transporter substrate-binding protein			KAQ61_RS00515	639	212	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	127198	127500	+							KAQ61_RS00520	303		old_locus_tag=KAQ61_00520
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	127198	127500	+	WP_154164782.1	WP_154164782.1		STAS domain-containing protein			KAQ61_RS00520	303	100	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	127559	128464	+							KAQ61_RS00525	906		old_locus_tag=KAQ61_00525
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	127559	128464	+	WP_210930156.1	WP_210930156.1		ABC transporter ATP-binding protein			KAQ61_RS00525	906	301	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	128464	129219	+							KAQ61_RS00530	756		old_locus_tag=KAQ61_00530
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	128464	129219	+	WP_210930157.1	WP_210930157.1		ABC transporter permease			KAQ61_RS00530	756	251	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	129298	129543	+							KAQ61_RS00535	246		old_locus_tag=KAQ61_00535
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	129298	129543	+	WP_043379830.1	WP_043379830.1		BolA family transcriptional regulator			KAQ61_RS00535	246	81	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	129628	130896	+					murA		KAQ61_RS00540	1269		old_locus_tag=KAQ61_00540
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	129628	130896	+	WP_042414299.1	WP_042414299.1		UDP-N-acetylglucosamine 1-carboxyvinyltransferase	murA		KAQ61_RS00540	1269	422	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	130893	131543	+					hisG		KAQ61_RS00545	651		old_locus_tag=KAQ61_00545
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	130893	131543	+	WP_042414296.1	WP_042414296.1		ATP phosphoribosyltransferase	hisG		KAQ61_RS00545	651	216	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	131576	132892	+					hisD		KAQ61_RS00550	1317		old_locus_tag=KAQ61_00550
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	131576	132892	+	WP_045267503.1	WP_045267503.1		histidinol dehydrogenase	hisD		KAQ61_RS00550	1317	438	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	133354	133638	+							KAQ61_RS18615	285		
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	133354	133638	+	WP_042414345.1	WP_042414345.1		hypothetical protein			KAQ61_RS18615	285	94	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	133635	134075	+							KAQ61_RS18620	441		
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	133635	134075	+	WP_043379852.1	WP_043379852.1		PIN domain-containing protein			KAQ61_RS18620	441	146	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	134142	135260	+					hisC		KAQ61_RS00560	1119		old_locus_tag=KAQ61_00560
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	134142	135260	+	WP_210930158.1	WP_210930158.1		histidinol-phosphate transaminase	hisC		KAQ61_RS00560	1119	372	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	135257	135898	+					hisB		KAQ61_RS00565	642		old_locus_tag=KAQ61_00565
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	135257	135898	+	WP_042414277.1	WP_042414277.1		imidazoleglycerol-phosphate dehydratase HisB	hisB		KAQ61_RS00565	642	213	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	135983	136651	+					hisH		KAQ61_RS00570	669		old_locus_tag=KAQ61_00570
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	135983	136651	+	WP_210930159.1	WP_210930159.1		imidazole glycerol phosphate synthase subunit HisH	hisH		KAQ61_RS00570	669	222	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	136720	137478	+					hisA		KAQ61_RS00575	759		old_locus_tag=KAQ61_00575
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	136720	137478	+	WP_210930160.1	WP_210930160.1		1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	hisA		KAQ61_RS00575	759	252	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	137475	138326	+							KAQ61_RS00580	852		old_locus_tag=KAQ61_00580
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	137475	138326	+	WP_210930161.1	WP_210930161.1		D-hexose-6-phosphate mutarotase			KAQ61_RS00580	852	283	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	138375	139175	+					hisF		KAQ61_RS00585	801		old_locus_tag=KAQ61_00585
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	138375	139175	+	WP_042414262.1	WP_042414262.1		imidazole glycerol phosphate synthase subunit HisF	hisF		KAQ61_RS00585	801	266	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	139396	139785	+					hisI		KAQ61_RS00590	390		old_locus_tag=KAQ61_00590
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	139396	139785	+	WP_042414259.1	WP_042414259.1		phosphoribosyl-AMP cyclohydrolase	hisI		KAQ61_RS00590	390	129	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	139791	140186	+							KAQ61_RS00595	396		old_locus_tag=KAQ61_00595
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	139791	140186	+	WP_210930162.1	WP_210930162.1		phosphoribosyl-ATP diphosphatase			KAQ61_RS00595	396	131	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	140183	140575	+							KAQ61_RS00600	393		old_locus_tag=KAQ61_00600
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	140183	140575	+	WP_042414254.1	WP_042414254.1		membrane protein			KAQ61_RS00600	393	130	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	140604	141635	+							KAQ61_RS00605	1032		old_locus_tag=KAQ61_00605
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	140604	141635	+	WP_210930163.1	WP_210930163.1		patatin-like phospholipase family protein			KAQ61_RS00605	1032	343	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	141690	142067	+							KAQ61_RS00610	378		old_locus_tag=KAQ61_00610
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	141690	142067	+	WP_042414249.1	WP_042414249.1		histidine triad nucleotide-binding protein			KAQ61_RS00610	378	125	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	142183	142416	+					tatA		KAQ61_RS00615	234		old_locus_tag=KAQ61_00615
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	142183	142416	+	WP_042414246.1	WP_042414246.1		Sec-independent protein translocase subunit TatA	tatA		KAQ61_RS00615	234	77	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	142457	142945	+					tatB		KAQ61_RS00620	489		old_locus_tag=KAQ61_00620
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	142457	142945	+	WP_042414243.1	WP_042414243.1		Sec-independent protein translocase protein TatB	tatB		KAQ61_RS00620	489	162	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	143042	143836	+					tatC		KAQ61_RS00625	795		old_locus_tag=KAQ61_00625
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	143042	143836	+	WP_043380490.1	WP_043380490.1		twin-arginine translocase subunit TatC	tatC		KAQ61_RS00625	795	264	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	144022	145164	-							KAQ61_RS00630	1143		old_locus_tag=KAQ61_00630
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	144022	145164	-	WP_210930164.1	WP_210930164.1		trypsin-like peptidase domain-containing protein			KAQ61_RS00630	1143	380	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	145529	146860	+							KAQ61_RS00635	1332		old_locus_tag=KAQ61_00635
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	145529	146860	+	WP_210930165.1	WP_210930165.1		MFS transporter			KAQ61_RS00635	1332	443	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	146946	147695	+							KAQ61_RS00640	750		old_locus_tag=KAQ61_00640
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	146946	147695	+	WP_210930166.1	WP_210930166.1		Nif3-like dinuclear metal center hexameric protein			KAQ61_RS00640	750	249	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	147868	148917	+					pdxA		KAQ61_RS00645	1050		old_locus_tag=KAQ61_00645
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	147868	148917	+	WP_210930167.1	WP_210930167.1		4-hydroxythreonine-4-phosphate dehydrogenase PdxA	pdxA		KAQ61_RS00645	1050	349	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	148993	149421	-					mscL		KAQ61_RS00650	429		old_locus_tag=KAQ61_00650
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	148993	149421	-	WP_183303209.1	WP_183303209.1		large conductance mechanosensitive channel protein MscL	mscL		KAQ61_RS00650	429	142	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	149570	150166	+					petA		KAQ61_RS00655	597		old_locus_tag=KAQ61_00655
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	149570	150166	+	WP_042419919.1	WP_042419919.1		ubiquinol-cytochrome c reductase iron-sulfur subunit	petA		KAQ61_RS00655	597	198	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	150182	151597	+							KAQ61_RS00660	1416		old_locus_tag=KAQ61_00660
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	150182	151597	+	WP_042419916.1	WP_042419916.1		cytochrome bc complex cytochrome b subunit			KAQ61_RS00660	1416	471	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	151615	152373	+							KAQ61_RS00665	759		old_locus_tag=KAQ61_00665
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	151615	152373	+	WP_042419913.1	WP_042419913.1		cytochrome c1			KAQ61_RS00665	759	252	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	152482	153093	+							KAQ61_RS00670	612		old_locus_tag=KAQ61_00670
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	152482	153093	+	WP_042419909.1	WP_042419909.1		glutathione S-transferase N-terminal domain-containing protein			KAQ61_RS00670	612	203	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	153149	153679	+							KAQ61_RS00675	531		old_locus_tag=KAQ61_00675
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	153149	153679	+	WP_210930168.1	WP_210930168.1		ClpXP protease specificity-enhancing factor			KAQ61_RS00675	531	176	
gene	tRNA	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	153727	153802	+							KAQ61_RS00680	76		old_locus_tag=KAQ61_00680
