# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	79083	80939	+	WP_087865240.1	WP_087865240.1		phosphoenolpyruvate carboxykinase (GTP)		69557725	Cthiooxydans_RS00345	1857	618	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	81252	81680	-						69557726	Cthiooxydans_RS00350	429		old_locus_tag=Cthiooxydans_00700
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	81252	81680	-	WP_003065220.1	WP_003065220.1		hypothetical protein		69557726	Cthiooxydans_RS00350	429	142	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	81816	82796	+						69557727	Cthiooxydans_RS00355	981		old_locus_tag=Cthiooxydans_00710
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	81816	82796	+	WP_034351561.1	WP_034351561.1		LysR family transcriptional regulator		69557727	Cthiooxydans_RS00355	981	326	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	82810	83688	+						69557728	Cthiooxydans_RS00360	879		old_locus_tag=Cthiooxydans_00720
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	82810	83688	+	WP_012836586.1	WP_012836586.1		metallophosphoesterase		69557728	Cthiooxydans_RS00360	879	292	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	83718	84140	+						69557729	Cthiooxydans_RS00365	423		old_locus_tag=Cthiooxydans_00730
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	83718	84140	+	WP_003065214.1	WP_003065214.1		universal stress protein		69557729	Cthiooxydans_RS00365	423	140	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	84302	85216	-						69557730	Cthiooxydans_RS00370	915		old_locus_tag=Cthiooxydans_00740
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	84302	85216	-	WP_012836587.1	WP_012836587.1		LysR family transcriptional regulator ArgP		69557730	Cthiooxydans_RS00370	915	304	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	85259	86635	+						69557731	Cthiooxydans_RS00375	1377		old_locus_tag=Cthiooxydans_00750
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	85259	86635	+	WP_229227815.1	WP_229227815.1		D-amino acid dehydrogenase		69557731	Cthiooxydans_RS00375	1377	458	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	86749	87240	+					hpaR	69557732	Cthiooxydans_RS00380	492		old_locus_tag=Cthiooxydans_00760
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	86749	87240	+	WP_087866127.1	WP_087866127.1		homoprotocatechuate degradation operon regulator HpaR	hpaR	69557732	Cthiooxydans_RS00380	492	163	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	87267	87908	+						69557733	Cthiooxydans_RS00385	642		old_locus_tag=Cthiooxydans_00770
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	87267	87908	+	WP_039049338.1	WP_039049338.1		3'-5' exonuclease		69557733	Cthiooxydans_RS00385	642	213	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	88106	88630	+						69557734	Cthiooxydans_RS00390	525		old_locus_tag=Cthiooxydans_00790
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	88106	88630	+	WP_087866126.1	WP_087866126.1		flavin reductase family protein		69557734	Cthiooxydans_RS00390	525	174	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	88763	89674	+						69557735	Cthiooxydans_RS00395	912		old_locus_tag=Cthiooxydans_00800
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	88763	89674	+	WP_087866125.1	WP_087866125.1		TauD/TfdA family dioxygenase		69557735	Cthiooxydans_RS00395	912	303	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	89804	91180	+					gorA	69557736	Cthiooxydans_RS00400	1377		old_locus_tag=Cthiooxydans_00810
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	89804	91180	+	WP_087866124.1	WP_087866124.1		glutathione-disulfide reductase	gorA	69557736	Cthiooxydans_RS00400	1377	458	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	91305	91571	-					minE	69557737	Cthiooxydans_RS00405	267		old_locus_tag=Cthiooxydans_00820
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	91305	91571	-	WP_003071985.1	WP_003071985.1		cell division topological specificity factor MinE	minE	69557737	Cthiooxydans_RS00405	267	88	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	91577	92389	-					minD	69557738	Cthiooxydans_RS00410	813		old_locus_tag=Cthiooxydans_00830
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	91577	92389	-	WP_003069672.1	WP_003069672.1		septum site-determining protein MinD	minD	69557738	Cthiooxydans_RS00410	813	270	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	92448	93182	-					minC	69557739	Cthiooxydans_RS00415	735		old_locus_tag=Cthiooxydans_00840
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	92448	93182	-	WP_034351247.1	WP_034351247.1		septum site-determining protein MinC	minC	69557739	Cthiooxydans_RS00415	735	244	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	93332	94081	+						69557740	Cthiooxydans_RS00420	750		old_locus_tag=Cthiooxydans_00850
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	93332	94081	+	WP_087866123.1	WP_087866123.1		enoyl-CoA hydratase/isomerase family protein		69557740	Cthiooxydans_RS00420	750	249	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	94154	96241	-						69557741	Cthiooxydans_RS00425	2088		old_locus_tag=Cthiooxydans_00860
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	94154	96241	-	WP_229227816.1	WP_229227816.1		acetoacetate--CoA ligase		69557741	Cthiooxydans_RS00425	2088	695	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	96415	98325	+						69557742	Cthiooxydans_RS00430	1911		old_locus_tag=Cthiooxydans_00870
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	96415	98325	+	WP_087866104.1	WP_087866104.1		radical SAM protein		69557742	Cthiooxydans_RS00430	1911	636	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	98558	99880	+						69557743	Cthiooxydans_RS00435	1323		old_locus_tag=Cthiooxydans_00880
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	98558	99880	+	WP_003069662.1	WP_003069662.1		NCS2 family nucleobase:cation symporter		69557743	Cthiooxydans_RS00435	1323	440	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	100118	101632	+						69557744	Cthiooxydans_RS00440	1515		old_locus_tag=Cthiooxydans_00890
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	100118	101632	+	WP_039049343.1	WP_039049343.1		acetyl-CoA hydrolase/transferase family protein		69557744	Cthiooxydans_RS00440	1515	504	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	101856	102329	+						69557745	Cthiooxydans_RS00445	474		old_locus_tag=Cthiooxydans_00900
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	101856	102329	+	WP_034382695.1	WP_034382695.1		hotdog fold thioesterase		69557745	Cthiooxydans_RS00445	474	157	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	102491	103192	-						69557746	Cthiooxydans_RS00450	702		old_locus_tag=Cthiooxydans_00910
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	102491	103192	-	WP_087865005.1	WP_087865005.1		ABC transporter ATP-binding protein		69557746	Cthiooxydans_RS00450	702	233	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	103335	104105	-						69557747	Cthiooxydans_RS00455	771		
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	103335	104105	-	WP_087865004.1	WP_087865004.1		ABC transporter ATP-binding protein		69557747	Cthiooxydans_RS00455	771	256	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	104098	105192	-						69557748	Cthiooxydans_RS00460	1095		old_locus_tag=Cthiooxydans_00920
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	104098	105192	-	WP_039049346.1	WP_039049346.1		branched-chain amino acid ABC transporter permease		69557748	Cthiooxydans_RS00460	1095	364	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	105347	106216	-						69557749	Cthiooxydans_RS00465	870		old_locus_tag=Cthiooxydans_00930
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	105347	106216	-	WP_012836600.1	WP_012836600.1		branched-chain amino acid ABC transporter permease		69557749	Cthiooxydans_RS00465	870	289	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	106371	107534	-						69557750	Cthiooxydans_RS00470	1164		old_locus_tag=Cthiooxydans_00940
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	106371	107534	-	WP_003069648.1	WP_003069648.1		ABC transporter substrate-binding protein		69557750	Cthiooxydans_RS00470	1164	387	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	107725	109287	-						69557751	Cthiooxydans_RS00475	1563		old_locus_tag=Cthiooxydans_00950
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	107725	109287	-	WP_087864499.1	WP_087864499.1		benzoate-CoA ligase family protein		69557751	Cthiooxydans_RS00475	1563	520	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	109291	110853	-						69557752	Cthiooxydans_RS00480	1563		old_locus_tag=Cthiooxydans_00960
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	109291	110853	-	WP_087864504.1	WP_087864504.1		3,4-dehydroadipyl-CoA semialdehyde dehydrogenase		69557752	Cthiooxydans_RS00480	1563	520	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	111021	111923	+						69557753	Cthiooxydans_RS00485	903		old_locus_tag=Cthiooxydans_00970
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	111021	111923	+	WP_012836603.1	WP_012836603.1		helix-turn-helix transcriptional regulator		69557753	Cthiooxydans_RS00485	903	300	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	111930	113606	-						69557754	Cthiooxydans_RS00490	1677		old_locus_tag=Cthiooxydans_00980
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	111930	113606	-	WP_087864500.1	WP_087864500.1		acyl-CoA dehydrogenase family protein		69557754	Cthiooxydans_RS00490	1677	558	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	113702	114535	-						69557755	Cthiooxydans_RS00495	834		old_locus_tag=Cthiooxydans_00990
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	113702	114535	-	WP_087864501.1	WP_087864501.1		M48 family metallopeptidase		69557755	Cthiooxydans_RS00495	834	277	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	114573	115445	-						69557756	Cthiooxydans_RS00500	873		old_locus_tag=Cthiooxydans_01000
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	114573	115445	-	WP_003069635.1	WP_003069635.1		EamA family transporter		69557756	Cthiooxydans_RS00500	873	290	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	115559	116254	-						69557757	Cthiooxydans_RS00505	696		old_locus_tag=Cthiooxydans_01010
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	115559	116254	-	WP_087864502.1	WP_087864502.1		AraC family transcriptional regulator		69557757	Cthiooxydans_RS00505	696	231	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	116358	117716	+						69557758	Cthiooxydans_RS00510	1359		old_locus_tag=Cthiooxydans_01020
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	116358	117716	+	WP_229227817.1	WP_229227817.1		MFS transporter		69557758	Cthiooxydans_RS00510	1359	452	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	117841	118590	+						69557759	Cthiooxydans_RS00515	750		old_locus_tag=Cthiooxydans_01030
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	117841	118590	+	WP_034363143.1	WP_034363143.1		response regulator transcription factor		69557759	Cthiooxydans_RS00515	750	249	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	118590	119810	+						69557760	Cthiooxydans_RS00520	1221		old_locus_tag=Cthiooxydans_01040
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	118590	119810	+	WP_012836609.1	WP_012836609.1		ATP-binding protein		69557760	Cthiooxydans_RS00520	1221	406	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	119863	121200	-						69557761	Cthiooxydans_RS00525	1338		old_locus_tag=Cthiooxydans_01050
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	119863	121200	-	WP_229227818.1	WP_229227818.1		UDP-glucose/GDP-mannose dehydrogenase family protein		69557761	Cthiooxydans_RS00525	1338	445	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	121197	122207	-						69557762	Cthiooxydans_RS00530	1011		old_locus_tag=Cthiooxydans_01060
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	121197	122207	-	WP_087865753.1	WP_087865753.1		NAD-dependent epimerase		69557762	Cthiooxydans_RS00530	1011	336	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	122204	123583	-						69557763	Cthiooxydans_RS00535	1380		old_locus_tag=Cthiooxydans_01070
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	122204	123583	-	WP_229227819.1	WP_229227819.1		glycosyltransferase family 39 protein		69557763	Cthiooxydans_RS00535	1380	459	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	123849	124865	+						69557764	Cthiooxydans_RS00540	1017		old_locus_tag=Cthiooxydans_01080
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	123849	124865	+	WP_087865645.1	WP_087865645.1		glycosyltransferase family 2 protein		69557764	Cthiooxydans_RS00540	1017	338	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	124862	125800	+						69557765	Cthiooxydans_RS00545	939		old_locus_tag=Cthiooxydans_01090
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	124862	125800	+	WP_087865644.1	WP_087865644.1		flippase-like domain-containing protein		69557765	Cthiooxydans_RS00545	939	312	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	125838	126788	+						69557766	Cthiooxydans_RS00550	951		old_locus_tag=Cthiooxydans_01100
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	125838	126788	+	WP_087865643.1	WP_087865643.1		glycosyltransferase		69557766	Cthiooxydans_RS00550	951	316	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	126783	128039	-						69557767	Cthiooxydans_RS00555	1257		old_locus_tag=Cthiooxydans_01110
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	126783	128039	-	WP_229227820.1	WP_229227820.1		O-antigen ligase family protein		69557767	Cthiooxydans_RS00555	1257	418	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	128127	128795	+						69557768	Cthiooxydans_RS00560	669		old_locus_tag=Cthiooxydans_01120
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	128127	128795	+	WP_229227821.1	WP_229227821.1		glycosyltransferase family 25 protein		69557768	Cthiooxydans_RS00560	669	222	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	128874	130001	-						69557769	Cthiooxydans_RS00565	1128		old_locus_tag=Cthiooxydans_01130
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	128874	130001	-	WP_087865640.1	WP_087865640.1		glycosyltransferase		69557769	Cthiooxydans_RS00565	1128	375	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	130066	131031	+						69557770	Cthiooxydans_RS00570	966		old_locus_tag=Cthiooxydans_01140
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	130066	131031	+	WP_172415328.1	WP_172415328.1		capsular biosynthesis protein		69557770	Cthiooxydans_RS00570	966	321	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	131077	131286	-						69557771	Cthiooxydans_RS00575	210		old_locus_tag=Cthiooxydans_01150
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	131077	131286	-	WP_003059801.1	WP_003059801.1		zinc-finger domain-containing protein		69557771	Cthiooxydans_RS00575	210	69	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	131431	132369	-						69557772	Cthiooxydans_RS00580	939		old_locus_tag=Cthiooxydans_01160
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	131431	132369	-	WP_229227822.1	WP_229227822.1		branched-chain amino acid transaminase		69557772	Cthiooxydans_RS00580	939	312	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	132451	132906	-						69557773	Cthiooxydans_RS00585	456		old_locus_tag=Cthiooxydans_01170
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	132451	132906	-	WP_012836619.1	WP_012836619.1		hypothetical protein		69557773	Cthiooxydans_RS00585	456	151	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	133087	134472	-					radA	69557774	Cthiooxydans_RS00590	1386		old_locus_tag=Cthiooxydans_01180
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	133087	134472	-	WP_012836620.1	WP_012836620.1		DNA repair protein RadA	radA	69557774	Cthiooxydans_RS00590	1386	461	
gene	tRNA	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	134654	134730	+						69557775	Cthiooxydans_RS00595	77		old_locus_tag=Cthiooxydans_t00020
tRNA		GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	134654	134730	+				tRNA-Met		69557775	Cthiooxydans_RS00595	77		anticodon=CAT
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	134934	136241	-						69557776	Cthiooxydans_RS00600	1308		old_locus_tag=Cthiooxydans_01190
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	134934	136241	-	WP_012836621.1	WP_012836621.1		Glu/Leu/Phe/Val dehydrogenase		69557776	Cthiooxydans_RS00600	1308	435	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	136451	137374	+						69557777	Cthiooxydans_RS00605	924		old_locus_tag=Cthiooxydans_01200
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	136451	137374	+	WP_087865128.1	WP_087865128.1		fumarylacetoacetate hydrolase family protein		69557777	Cthiooxydans_RS00605	924	307	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	137529	138638	-						69557778	Cthiooxydans_RS00610	1110		old_locus_tag=Cthiooxydans_01210
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	137529	138638	-	WP_172415262.1	WP_172415262.1		polyphosphate--nucleotide phosphotransferase		69557778	Cthiooxydans_RS00610	1110	369	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	138765	139676	-						69557779	Cthiooxydans_RS00615	912		old_locus_tag=Cthiooxydans_01220
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	138765	139676	-	WP_039049361.1	WP_039049361.1		LysR family transcriptional regulator		69557779	Cthiooxydans_RS00615	912	303	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	139770	140273	+						69557780	Cthiooxydans_RS00620	504		old_locus_tag=Cthiooxydans_01230
